fdc_id,energy_kcal,energy_kj,protein_g,total_fat_g,carbohydrate_g,water_g,ash_g,alcohol_g,fiber_total_g,sugars_total_g,starch_g,sucrose_g,glucose_g,fructose_g,lactose_g,maltose_g,galactose_g,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,sodium_mg,zinc_mg,copper_mg,fluoride_ug,manganese_mg,selenium_ug,vitamin_a_rae_ug,vitamin_a_iu,retinol_ug,beta_carotene_ug,alpha_carotene_ug,vitamin_e_mg,vitamin_d_ug,vitamin_d_iu,vitamin_d2_ug,vitamin_d3_ug,vitamin_k_phylloquinone_ug,vitamin_k_menaquinone4_ug,vitamin_k_dihydrophylloquinone_ug,vitamin_c_mg,thiamin_mg,riboflavin_mg,niacin_mg,pantothenic_acid_mg,vitamin_b6_mg,folate_total_ug,folic_acid_ug,folate_food_ug,folate_dfe_ug,vitamin_b12_ug,choline_total_mg,betaine_mg,cryptoxanthin_beta_ug,lycopene_ug,lutein_zeaxanthin_ug,tocopherol_beta_mg,tocopherol_gamma_mg,tocopherol_delta_mg,tocotrienol_alpha_mg,tocotrienol_beta_mg,tocotrienol_gamma_mg,tocotrienol_delta_mg,cholesterol_mg,fatty_acids_saturated_g,fatty_acids_monounsaturated_g,fatty_acids_polyunsaturated_g,fatty_acids_trans_g,ala_18_3n3_g,epa_20_5n3_g,dha_22_6n3_g,dpa_22_5n3_g,linoleic_18_2_g,arachidonic_20_4_g,linolenic_18_3_g,sfa_4_0_g,sfa_6_0_g,sfa_8_0_g,sfa_10_0_g,sfa_12_0_g,sfa_14_0_g,sfa_16_0_g,sfa_18_0_g,sfa_20_0_g,sfa_22_0_g,sfa_15_0_g,sfa_17_0_g,sfa_24_0_g,mufa_18_1_g,mufa_16_1_g,mufa_20_1_g,mufa_14_1_g,mufa_22_1_g,pufa_18_4_g,pufa_18_3n6_g,trans_monoenoic_g,tfa_18_1t_g,tryptophan_g,threonine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,valine_g,arginine_g,histidine_g,alanine_g,aspartic_acid_g,glutamic_acid_g,glycine_g,proline_g,serine_g,hydroxyproline_g,phytosterols_mg,caffeine_mg,theobromine_mg,description,food_category_id,gram_weight
172392,203.0,849.0,30.46,8.13,0.0,62.78,0.89,0.0,0.0,0.0,,,,,,,,16.0,1.16,21.0,166.0,210.0,92.0,2.14,0.054,,0.016,24.7,18.0,61.0,18.0,0.0,0.0,0.27,0.1,5.0,,0.1,0.3,,0.0,0.0,0.047,0.129,7.312,0.999,0.59,4.0,0.0,4.0,4.0,0.34,79.6,5.8,0.0,0.0,0.0,,,,,,,,85.0,2.26,2.61,1.78,,,0.02,0.07,0.04,1.29,0.17,0.06,0.0,0.0,0.0,0.0,0.01,0.07,1.53,0.59,,,,,,2.21,0.3,0.05,,0.0,0.0,,,,0.356,1.286,1.608,2.285,2.588,0.843,0.39,1.209,1.028,1.511,1.837,0.945,1.662,2.714,4.561,1.496,1.252,1.048,,,0.0,0.0,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",5,13.0
172393,181.0,757.0,27.18,7.18,0.0,67.01,0.73,0.0,0.0,0.0,,,,,,,,13.0,1.12,18.0,134.0,153.0,73.0,2.02,0.047,,0.017,21.7,16.0,54.0,16.0,0.0,0.0,0.27,0.1,5.0,,0.1,0.2,,0.0,0.0,0.044,0.11,5.2,0.571,0.32,3.0,0.0,3.0,3.0,0.22,70.6,5.1,0.0,0.0,0.0,,,,,,,,74.0,2.0,2.31,1.57,,,0.01,0.06,0.04,1.14,0.15,0.05,0.0,0.0,0.0,0.0,0.01,0.06,1.35,0.52,,,,,,1.95,0.27,0.04,,0.0,0.0,,,,0.317,1.148,1.435,2.039,2.309,0.752,0.348,1.078,0.917,1.348,1.639,0.844,1.483,2.422,4.07,1.335,1.117,0.935,,,0.0,0.0,"Chicken, broilers or fryers, wing, meat only, cooked, stewed",5,85.0
172394,213.0,891.0,17.09,15.46,0.09,65.98,0.86,,0.0,,,,,,,,,10.0,1.37,19.0,165.0,196.0,69.0,1.28,0.06,,0.027,11.6,253.0,843.0,253.0,,,,,,,,,,,2.4,0.059,0.171,6.427,1.019,0.32,26.0,0.0,26.0,26.0,0.99,,,,,,,,,,,,,86.0,4.41,6.39,3.33,,,0.01,0.03,0.01,2.96,0.1,0.14,,,,0.0,0.02,0.13,3.22,0.89,,,,,,5.29,0.86,0.16,,0.0,,,,,0.189,0.709,0.844,1.245,1.369,0.45,0.23,0.67,0.547,0.831,1.085,0.489,0.993,1.53,2.5,1.136,0.853,0.617,,,,,"Chicken, roasting, meat and skin and giblets and neck, raw",5,85.0
172395,167.0,699.0,25.01,6.63,0.0,67.41,0.95,,0.0,,,,,,,,,12.0,1.21,21.0,192.0,229.0,75.0,1.52,0.057,,0.017,24.6,12.0,41.0,12.0,,,,,,,,,,,0.0,0.062,0.147,7.881,0.972,0.41,5.0,0.0,5.0,5.0,0.29,,,,,,,,,,,,,75.0,1.81,2.5,1.51,,,0.01,0.03,0.02,1.24,0.1,0.06,,,,0.0,0.01,0.05,1.27,0.42,,,,,,2.08,0.34,0.04,,0.0,,,,,0.292,1.056,1.321,1.877,2.125,0.693,0.32,0.993,0.844,1.24,1.509,0.776,1.365,2.229,3.745,1.229,1.029,0.86,,,,,"Chicken, roasting, meat only, cooked, roasted",5,140.0
172396,127.0,531.0,18.14,5.04,1.14,74.73,0.95,,0.0,,,,,,,,,10.0,5.4,17.0,184.0,227.0,77.0,3.39,0.218,,0.13,54.1,2880.0,9592.0,2880.0,,,,,,,,,,,13.1,0.08,0.818,6.208,2.696,0.36,276.0,0.0,276.0,276.0,9.4,,,,,,,,,,,,,236.0,1.54,1.28,1.26,,,0.01,0.02,0.0,0.87,0.31,0.03,,,,0.0,0.0,0.03,0.85,0.53,,,,,,1.08,0.19,0.01,,0.0,,,,,0.2,0.825,0.903,1.424,1.318,0.457,0.241,0.81,0.59,0.943,1.227,0.415,0.866,1.696,2.812,0.991,0.927,0.795,,,,,"Chicken, roasting, giblets, raw",5,25.0
172397,165.0,690.0,26.77,5.22,0.86,66.32,0.83,,0.0,,,,,,,,,12.0,6.09,20.0,213.0,160.0,60.0,4.63,0.236,,0.147,100.1,2443.0,8136.0,2443.0,,,,,,,,,,,6.5,0.074,0.808,4.032,2.512,0.3,303.0,0.0,303.0,303.0,8.45,,,,,,,,,,,,,357.0,1.64,1.33,1.22,,,0.01,0.04,0.0,0.83,0.29,0.03,,,,0.0,0.0,0.03,0.91,0.59,,,,,,1.13,0.19,0.01,,0.0,,,,,0.295,1.217,1.333,2.102,1.945,0.674,0.355,1.195,0.87,1.393,1.809,0.612,1.28,2.503,4.146,1.463,1.368,1.172,,,,,"Chicken, roasting, giblets, cooked, simmered",5,145.0
172398,109.0,456.0,22.2,1.63,0.0,74.3,1.1,0.0,0.0,0.0,,,,,,,,11.0,0.89,25.0,223.0,252.0,51.0,0.66,0.038,,0.017,17.8,8.0,27.0,8.0,0.0,0.0,0.22,,,,,2.4,,,0.0,0.066,0.089,10.217,0.854,0.55,4.0,0.0,4.0,4.0,0.39,,,0.0,0.0,0.0,,,,,,,,57.0,0.37,0.48,0.4,,,0.0,0.02,0.01,0.24,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.26,0.1,,,,,,0.4,0.07,0.01,,0.0,0.0,,,,0.259,0.938,1.172,1.666,1.886,0.614,0.284,0.881,0.749,1.101,1.339,0.689,1.211,1.978,3.325,1.09,0.913,0.764,,,0.0,0.0,"Chicken, roasting, light meat, meat only, raw",5,99.0
172399,214.0,894.0,24.88,11.91,0.0,64.24,0.79,0.0,0.0,0.0,,,,,,,,13.0,1.64,19.0,151.0,171.0,67.0,1.96,0.079,,0.034,21.4,182.0,609.0,182.0,1.0,0.0,0.28,0.0,1.0,,0.0,1.9,,0.0,1.0,0.054,0.221,5.677,0.878,0.234,25.0,0.0,25.0,25.0,0.95,67.2,5.0,0.0,1.0,3.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,107.0,3.324,4.609,2.584,0.008,,0.009,0.037,0.018,2.227,0.116,0.102,0.0,0.0,0.0,0.0,0.018,0.092,2.422,0.697,0.0,0.001,0.0,0.0,,3.809,0.633,0.112,0.0,0.0,0.0,,,,0.262,0.974,1.174,1.727,1.915,0.625,0.316,0.923,0.764,1.152,1.475,0.693,1.37,2.102,3.423,1.497,1.13,0.836,0.002,,0.0,0.0,"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",5,85.0
172400,258.0,1079.0,17.55,20.33,0.0,61.84,1.04,0.0,0.0,0.0,,,,,,,,10.0,1.04,20.0,172.0,204.0,71.0,1.19,0.074,,0.019,14.4,52.0,178.0,52.0,0.0,0.0,0.33,,,,,2.4,,,0.0,0.114,0.167,6.262,0.92,0.33,6.0,0.0,6.0,6.0,0.32,,,0.0,0.0,0.0,,,,,,,,71.0,5.71,8.24,4.44,,,0.01,0.05,0.03,3.86,0.17,0.18,0.0,0.0,0.0,0.0,0.03,0.16,4.16,1.17,,,,,,6.81,1.11,0.2,,0.0,0.0,,,,0.196,0.726,0.877,1.278,1.431,0.467,0.234,0.682,0.566,0.853,1.099,0.517,1.021,1.565,2.568,1.126,0.846,0.619,,,0.0,0.0,"Chicken, stewing, meat and skin, raw",5,85.0
172401,285.0,1192.0,26.88,18.87,0.0,53.07,1.18,0.0,0.0,,,,,,,,,13.0,1.37,20.0,180.0,182.0,73.0,1.77,0.1,,0.021,19.7,39.0,131.0,39.0,,,,,,,,,,,0.0,0.094,0.235,5.798,0.753,0.25,5.0,0.0,5.0,5.0,0.23,,,,,,,,,,,,,79.0,5.11,7.19,4.23,,,0.02,0.08,0.04,3.53,0.25,0.16,,,,0.0,0.03,0.14,3.73,1.07,,,,,,5.92,1.0,0.17,,0.0,,,,,0.301,1.113,1.348,1.961,2.197,0.717,0.357,1.046,0.869,1.307,1.68,0.793,1.559,2.397,3.938,1.702,1.286,0.946,,,,,"Chicken, stewing, meat and skin, cooked, stewed",5,85.0
172402,148.0,619.0,21.26,6.32,0.0,72.54,1.27,0.0,0.0,0.0,,,,,,,,10.0,1.09,24.0,209.0,251.0,79.0,1.4,0.089,,0.019,15.7,32.0,105.0,32.0,0.0,0.0,0.24,,,,,2.0,,0.0,3.3,0.149,0.207,7.477,1.09,0.44,7.0,0.0,7.0,7.0,0.38,,,0.0,0.0,0.0,,,,,,,,63.0,1.57,1.94,1.57,,,0.01,0.07,0.03,1.12,0.2,0.05,0.0,0.0,0.0,0.0,0.02,0.04,1.06,0.41,,,,,,1.6,0.28,0.02,,0.0,0.0,,,,0.248,0.898,1.122,1.595,1.806,0.588,0.272,0.844,0.718,1.054,1.282,0.66,1.16,1.895,3.184,1.044,0.874,0.731,,,0.0,0.0,"Chicken, stewing, meat only, raw",5,113.0
172403,237.0,992.0,30.42,11.89,0.0,56.35,1.35,0.0,0.0,0.0,,,,,,,,13.0,1.43,22.0,204.0,202.0,78.0,2.06,0.116,,0.022,25.2,34.0,112.0,34.0,0.0,0.0,0.3,,,,,3.1,,0.0,0.0,0.112,0.277,6.408,0.861,0.31,6.0,0.0,6.0,6.0,0.26,,,0.0,0.0,0.0,,,,,,,,83.0,3.1,4.05,2.83,,,0.02,0.09,0.05,2.15,0.29,0.1,0.0,0.0,0.0,0.0,0.03,0.08,2.13,0.76,,,,,,3.37,0.56,0.05,,0.0,0.0,,,,0.356,1.285,1.606,2.283,2.585,0.842,0.389,1.207,1.027,1.509,1.835,0.944,1.66,2.711,4.556,1.494,1.251,1.046,,,0.0,0.0,"Chicken, stewing, meat only, cooked, stewed",5,85.0
172404,157.0,657.0,19.7,8.12,0.0,71.94,1.41,0.0,0.0,0.0,,,,,,,,10.0,1.22,23.0,190.0,242.0,101.0,2.08,0.107,,0.021,13.5,41.0,135.0,41.0,0.0,0.0,0.24,,,,,2.4,,,4.6,0.163,0.279,5.405,1.262,0.34,10.0,0.0,10.0,10.0,0.37,,,0.0,0.0,0.0,,,,,,,,77.0,2.08,2.52,2.02,,,0.02,0.08,0.04,1.55,0.19,0.07,0.0,0.0,0.0,0.0,0.04,0.05,1.39,0.55,,,,,,2.1,0.37,0.02,,0.0,0.0,,,,0.23,0.832,1.04,1.478,1.674,0.545,0.252,0.782,0.665,0.977,1.188,0.611,1.075,1.756,2.95,0.968,0.81,0.678,,,0.0,0.0,"Chicken, stewing, dark meat, meat only, raw",5,105.0
172405,258.0,1079.0,28.14,15.28,0.0,55.09,1.49,,0.0,,,,,,,,,12.0,1.64,22.0,187.0,204.0,95.0,3.12,0.144,,0.023,21.8,44.0,145.0,44.0,,,,,,,,,,,0.0,0.128,0.347,4.556,1.01,0.24,8.0,0.0,8.0,8.0,0.25,,,,,,,,,,,,,95.0,4.07,5.24,3.65,,,0.03,0.11,0.06,2.93,0.28,0.13,,,,0.0,0.06,0.1,2.78,1.0,,,,,,4.37,0.73,0.06,,0.0,,,,,0.329,1.189,1.486,2.112,2.391,0.779,0.36,1.117,0.95,1.396,1.698,0.874,1.536,2.508,4.215,1.382,1.157,0.968,,,,,"Chicken, stewing, dark meat, meat only, cooked, stewed",5,140.0
172406,232.0,971.0,18.51,16.9,0.08,63.66,0.94,,0.0,,,,,,,,,11.0,1.41,21.0,181.0,213.0,47.0,1.32,0.063,,0.028,12.2,272.0,905.0,272.0,,,,,,,,,,,2.6,0.065,0.183,7.074,1.101,0.36,27.0,0.0,27.0,27.0,1.01,,,,,,,,,,,,,87.0,4.89,7.16,3.6,,,0.01,0.02,0.01,3.25,0.07,0.16,,,,0.0,0.02,0.14,3.57,0.98,,,,,,5.93,0.95,0.18,,0.0,,,,,0.209,0.776,0.934,1.369,1.514,0.495,0.248,0.733,0.603,0.913,1.172,0.545,1.079,1.67,2.733,1.189,0.902,0.666,,,,,"Chicken, capons, meat and skin and giblets and neck, raw",5,85.0
172407,226.0,946.0,28.35,11.67,0.04,59.25,1.01,,0.0,,,,,,,,,15.0,1.79,23.0,239.0,243.0,50.0,1.94,0.081,,0.031,19.3,220.0,734.0,220.0,,,,,,,,,,,0.4,0.07,0.219,8.415,1.184,0.41,26.0,0.0,26.0,26.0,0.36,,,,,,,,,,,,,103.0,3.28,4.71,2.52,,,0.01,0.03,0.01,2.22,0.09,0.1,,,,0.0,0.01,0.09,2.42,0.65,,,,,,3.88,0.65,0.12,,0.0,,,,,0.318,1.178,1.419,2.077,2.302,0.753,0.377,1.112,0.916,1.386,1.777,0.828,1.637,2.534,4.151,1.799,1.366,1.009,,,,,"Chicken, capons, meat and skin and giblets and neck, cooked, roasted",5,85.0
172408,404.0,1690.0,11.49,39.34,0.0,48.5,0.68,0.0,0.0,0.0,,,,,,,,11.0,2.4,15.0,139.0,209.0,63.0,1.36,0.236,,0.017,12.4,50.0,168.0,50.0,0.0,0.0,0.7,0.7,26.0,,,5.5,,0.0,2.8,0.197,0.21,3.934,0.951,0.19,13.0,0.0,13.0,13.0,0.25,31.0,4.3,0.0,0.0,0.0,,,,,,,,76.0,13.22,18.69,5.08,,,0.0,0.0,0.0,4.69,0.0,0.39,0.0,0.0,0.0,0.0,0.05,0.25,9.58,3.2,,,,,,16.73,1.54,0.4,,0.0,0.0,,,,0.144,0.471,0.537,0.9,0.912,0.291,0.18,0.459,0.395,0.573,0.77,0.283,0.777,1.102,1.709,0.928,0.686,0.488,,,0.0,0.0,"Duck, domesticated, meat and skin, raw",5,85.0
172409,337.0,1410.0,18.99,28.35,0.0,51.84,0.82,0.0,0.0,0.0,,,,,,,,11.0,2.7,16.0,156.0,204.0,59.0,1.86,0.227,,0.019,20.0,63.0,210.0,63.0,0.0,0.0,0.7,0.1,3.0,,0.1,5.1,,0.0,0.0,0.174,0.269,4.825,1.098,0.18,6.0,0.0,6.0,6.0,0.3,50.4,7.0,0.0,0.0,0.0,,,,,,,,84.0,9.67,12.9,3.65,,,0.0,0.0,0.0,3.36,0.0,0.29,0.0,0.0,0.0,0.0,0.04,0.17,6.8,2.43,,,,,,11.52,1.11,0.26,,0.0,0.0,,,,0.232,0.773,0.872,1.465,1.486,0.475,0.299,0.752,0.64,0.938,1.284,0.462,1.3,1.814,2.798,1.624,1.172,0.804,,,0.0,0.0,"Duck, domesticated, meat and skin, cooked, roasted",5,140.0
172410,135.0,566.0,18.28,5.95,0.94,73.77,1.06,0.0,0.0,0.0,,,,,,,,11.0,2.4,19.0,203.0,271.0,74.0,1.9,0.253,,0.019,13.9,24.0,79.0,24.0,0.0,0.0,0.7,0.1,3.0,,0.1,2.8,,0.0,5.8,0.36,0.45,5.3,1.6,0.34,25.0,0.0,25.0,25.0,0.4,53.6,6.9,0.0,0.0,0.0,,,,,,,,77.0,2.32,1.54,0.75,,,0.0,0.0,0.0,0.67,0.0,0.08,0.0,0.0,0.0,0.0,0.03,0.02,1.22,0.77,,,,,,1.32,0.22,0.0,,0.0,0.0,,,,0.254,0.781,0.939,1.544,1.564,0.494,0.281,0.766,0.696,0.956,1.166,0.483,1.158,1.79,2.86,1.024,0.898,0.787,,,0.0,0.0,"Duck, domesticated, meat only, raw",5,137.0
172411,201.0,841.0,23.48,11.2,0.0,64.22,1.11,0.0,0.0,0.0,,,,,,,,12.0,2.7,20.0,203.0,252.0,65.0,2.6,0.231,,0.019,22.4,23.0,77.0,23.0,0.0,0.0,0.7,0.1,4.0,,0.1,3.8,,0.0,0.0,0.26,0.47,5.1,1.5,0.25,10.0,0.0,10.0,10.0,0.4,65.0,8.4,0.0,0.0,0.0,,,,,,,,89.0,3.951,3.858,1.487,,,0.0,0.0,0.0,1.341,0.0,0.146,0.0,0.0,0.0,0.0,0.042,0.052,2.537,1.321,,,,,,3.369,0.447,0.042,,0.0,0.0,,,,0.327,1.003,1.206,1.983,2.009,0.635,0.361,0.984,0.894,1.228,1.499,0.62,1.487,2.299,3.673,1.315,1.153,1.01,,,0.0,0.0,"Duck, domesticated, meat only, cooked, roasted",5,140.0
172412,305.0,1276.0,25.16,21.92,0.0,51.95,0.97,0.0,0.0,0.0,,,,,,,,13.0,2.83,22.0,270.0,329.0,70.0,2.62,0.264,,0.023,21.8,21.0,70.0,21.0,0.0,0.0,1.74,0.1,3.0,,0.1,5.1,,0.0,0.0,0.077,0.323,4.168,1.53,0.37,2.0,0.0,2.0,2.0,0.41,66.5,9.2,0.0,0.0,0.0,,,,,,,,91.0,6.87,10.25,2.52,,,0.0,0.0,0.0,2.24,0.0,0.18,0.0,0.0,0.0,0.0,0.04,0.11,4.53,1.81,,,,,,9.52,0.68,0.02,,0.0,0.0,,,,0.332,1.123,1.183,2.109,1.988,0.608,0.39,1.055,0.805,1.232,1.566,0.7,1.55,2.262,3.739,1.594,1.216,1.002,,,0.0,0.0,"Goose, domesticated, meat and skin, cooked, roasted",5,140.0
172413,161.0,674.0,22.75,7.13,0.0,68.3,1.1,,0.0,,,,,,,,,13.0,2.57,24.0,312.0,420.0,87.0,2.34,0.306,,0.024,16.8,12.0,40.0,12.0,,,,,,,,,,,7.2,0.129,0.377,4.278,1.973,0.64,31.0,0.0,31.0,31.0,0.49,,,,,,,,,,,,,84.0,2.79,1.85,0.9,,,0.0,0.0,0.0,0.8,0.0,0.1,,,,0.0,0.03,0.03,1.47,0.92,,,,,,1.58,0.27,0.0,,0.0,,,,,0.317,0.972,1.168,1.922,1.947,0.615,0.349,0.954,0.866,1.19,1.452,0.601,1.441,2.228,3.56,1.274,1.117,0.979,,,,,"Goose, domesticated, meat only, raw",5,85.0
172414,238.0,996.0,28.97,12.67,0.0,57.23,1.14,,0.0,,,,,,,,,14.0,2.87,25.0,309.0,388.0,76.0,3.17,0.276,,0.024,25.5,12.0,40.0,12.0,,,,,,,,,,,0.0,0.092,0.39,4.081,1.834,0.47,12.0,0.0,12.0,12.0,0.49,,,,,,,,,,,,,96.0,4.56,4.34,1.54,,,0.0,0.0,0.0,1.37,0.0,0.15,,,,0.0,0.04,0.05,2.61,1.4,,,,,,3.88,0.44,0.01,,0.0,,,,,0.403,1.238,1.488,2.447,2.48,0.783,0.445,1.214,1.103,1.516,1.849,0.765,1.835,2.837,4.533,1.622,1.423,1.247,,,,,"Goose, domesticated, meat only, cooked, roasted",5,143.0
172415,133.0,556.0,16.37,4.28,6.32,71.78,1.25,,0.0,,,,,,,,,43.0,30.53,24.0,261.0,230.0,140.0,3.07,7.522,,0.0,68.1,9309.0,30998.0,9309.0,,,,,,,,,,,4.5,0.562,0.892,6.5,6.184,0.76,738.0,0.0,738.0,738.0,54.0,,,,,,,,,,,,,515.0,1.59,0.81,0.26,,,0.0,0.0,0.0,0.18,0.07,0.01,,,,0.0,0.0,0.01,0.8,0.76,,,,,,0.74,0.06,0.01,,0.0,,,,,0.23,0.728,0.87,1.477,1.239,0.388,0.22,0.815,0.576,1.032,1.003,0.435,0.951,1.556,2.121,0.951,0.812,0.705,,,,,"Goose, liver, raw",5,94.0
172416,158.0,661.0,23.4,6.45,0.0,68.9,1.25,0.0,0.0,,,,,,,,,11.0,0.84,22.0,153.0,193.0,67.0,1.13,0.043,,0.018,16.3,28.0,92.0,28.0,,,,,,,,,,,1.3,0.059,0.102,7.667,0.879,0.38,5.0,0.0,5.0,5.0,0.34,,,,,,,,,,,,,74.0,1.77,2.43,1.41,,,0.01,0.03,0.01,1.19,0.07,0.05,0.0,0.0,0.0,0.0,0.01,0.05,1.3,0.37,,,,,,2.0,0.34,0.06,,0.0,0.0,,,,0.259,0.963,1.156,1.693,1.891,0.618,0.314,0.906,0.748,1.132,1.476,0.681,1.378,2.087,3.407,1.572,1.162,0.829,,,,,"Guinea hen, meat and skin, raw",5,85.0
172417,134.0,561.0,22.2,4.3,0.0,73.4,1.44,,0.0,,,,,,,,,29.0,1.78,20.0,280.0,296.0,45.0,1.53,0.108,,0.02,15.3,59.0,195.0,59.0,,,,,,,,,,,6.0,0.07,0.21,3.7,0.96,0.74,10.0,0.0,10.0,10.0,0.84,,,,,,,,,,,,,80.0,1.46,1.38,0.73,,,0.0,0.0,0.0,0.64,0.0,0.09,,,,0.0,0.06,0.04,0.88,0.43,,,,,,1.14,0.24,0.0,,0.0,,,,,0.309,1.112,1.247,1.879,2.032,0.646,0.291,0.867,0.728,1.229,1.35,0.884,1.339,2.153,3.282,0.984,0.81,0.955,,,,,"Pheasant, leg, meat only, raw",5,99.0
172418,192.0,803.0,19.63,12.05,0.0,69.65,0.9,0.0,0.0,,,,,,,,,13.0,3.97,23.0,275.0,216.0,53.0,2.42,0.507,,0.019,16.6,73.0,243.0,73.0,,,,,,,,,,,6.1,0.244,0.26,7.538,0.772,0.6,8.0,0.0,8.0,8.0,0.43,,,,,,,,,,,,,76.0,3.38,4.18,2.98,,,0.01,0.0,0.03,2.3,0.14,0.42,0.0,0.0,0.0,0.0,0.04,0.1,2.19,0.88,,,,,,3.52,0.62,0.01,,0.0,0.0,,,,0.288,0.945,1.013,1.613,1.645,0.591,0.34,0.826,0.849,1.033,1.279,0.696,1.26,1.652,2.53,1.542,0.866,0.937,,,,,"Quail, meat and skin, raw",5,109.0
172419,134.0,561.0,21.76,4.53,0.0,70.03,1.32,,0.0,,,,,,,,,13.0,4.51,25.0,307.0,237.0,51.0,2.7,0.594,,0.019,17.4,17.0,57.0,17.0,,,,,,,,,,,7.2,0.283,0.285,8.2,0.787,0.53,7.0,0.0,7.0,7.0,0.47,,,,,,,,,,,,,70.0,1.32,1.28,1.17,,,0.01,0.0,0.02,0.93,0.12,0.02,,,,0.0,0.03,0.03,0.78,0.46,,,,,,1.02,0.24,0.01,,0.0,,,,,0.341,1.09,1.187,1.866,1.905,0.689,0.38,0.944,1.01,1.18,1.379,0.825,1.341,1.814,2.82,1.442,0.797,1.062,,,,,"Quail, meat only, raw",5,92.0
172420,352.0,1473.0,24.63,1.06,63.35,8.26,2.71,0.0,10.7,2.03,49.9,1.47,0.0,0.27,0.0,0.3,0.0,35.0,6.51,47.0,281.0,677.0,6.0,3.27,0.754,,1.393,0.1,2.0,39.0,0.0,23.0,0.0,0.49,0.0,0.0,,,5.0,,,4.5,0.873,0.211,2.605,2.14,0.54,479.0,0.0,479.0,479.0,0.0,96.4,,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.193,0.526,0.0,,0.0,0.0,0.0,0.414,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.003,0.136,0.015,,,,,,0.184,0.003,0.006,,0.0,0.0,,,,0.221,0.882,1.065,1.786,1.72,0.21,0.322,1.215,0.658,1.223,1.903,0.693,1.029,2.725,3.819,1.002,1.029,1.136,,,0.0,0.0,"Lentils, raw",16,192.0
172421,116.0,487.0,9.02,0.38,20.13,69.64,0.83,0.0,7.9,1.8,,,,,,,,19.0,3.33,36.0,180.0,369.0,2.0,1.27,0.251,,0.494,2.8,0.0,8.0,0.0,5.0,0.0,0.11,0.0,0.0,,,1.7,,,1.5,0.169,0.073,1.06,0.638,0.178,181.0,0.0,181.0,181.0,0.0,32.7,,0.0,0.0,0.0,,,,,,,,0.0,0.053,0.064,0.175,0.0,,0.0,0.0,0.0,0.137,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.001,0.045,0.005,,,,,,0.061,0.001,0.002,,0.0,0.0,,,,0.081,0.323,0.39,0.654,0.63,0.077,0.118,0.445,0.241,0.448,0.697,0.254,0.377,0.998,1.399,0.367,0.377,0.416,,,0.0,0.0,"Lentils, mature seeds, cooked, boiled, without salt",16,198.0
172422,126.0,527.0,8.04,0.38,23.31,67.15,1.12,,7.7,,,,,,,,,29.0,2.4,53.0,127.0,401.0,3.0,1.03,0.215,,0.585,4.9,0.0,0.0,0.0,,,,0.0,0.0,,,,,,0.0,0.161,0.055,0.66,0.472,0.078,150.0,0.0,150.0,150.0,0.0,,,,,,,,,,,,,0.0,0.088,0.034,0.169,0.0,,,,,0.117,,0.052,,,,,0.0,0.001,0.065,0.017,,,,,,0.028,0.002,0.0,,0.002,,,,,0.095,0.347,0.423,0.694,0.539,0.102,0.089,0.463,0.284,0.484,0.493,0.246,0.411,1.037,1.139,0.34,0.366,0.535,,,,,"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt",16,182.0
172423,371.0,1554.0,36.17,9.74,40.37,10.44,3.28,0.0,18.9,,,,,,,,,176.0,4.36,198.0,440.0,1013.0,15.0,4.75,1.022,,2.382,8.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,4.8,0.64,0.22,2.19,0.75,0.357,355.0,0.0,355.0,355.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,1.156,3.94,2.439,0.0,,,,,1.995,,0.446,,,,,0.008,0.013,0.742,0.316,,,,,,3.558,0.034,0.255,,0.093,,,,,0.289,1.331,1.615,2.743,1.933,0.255,0.446,1.435,1.36,1.51,3.877,1.03,1.296,3.877,8.686,1.539,1.476,1.869,,,0.0,0.0,"Lupins, mature seeds, raw",16,180.0
172424,119.0,497.0,15.57,2.92,9.88,71.08,0.55,,2.8,,,,,,,,,51.0,1.2,54.0,128.0,245.0,4.0,1.38,0.231,,0.676,2.6,0.0,7.0,0.0,,,,0.0,0.0,,,,,,1.1,0.134,0.053,0.495,0.188,0.009,59.0,0.0,59.0,59.0,0.0,,,,,,,,,,,,,0.0,0.346,1.18,0.73,0.0,,,,,0.597,,0.134,,,,,0.002,0.004,0.222,0.095,,,,,,1.065,0.01,0.076,,0.028,,,,,0.125,0.573,0.695,1.181,0.832,0.11,0.192,0.618,0.585,0.65,1.669,0.443,0.558,1.669,3.739,0.663,0.635,0.805,,,,,"Lupins, mature seeds, cooked, boiled, without salt",16,166.0
